"GROUP","SLACK","REQUIREMENT","STARTPOINT_PIN","ENDPOINT_PIN","STARTPOINT_CLOCK","ENDPOINT_CLOCK","DATAPATH_DELAY","LOGIC_LEVELS","SKEW","UNCERTAINTY"
"clk500","-0.431","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/FLOW/proc0_counter/cnt_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[9]/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/axi_wrapper/frames_in_progress_reg[1]/CE","clk500","clk500","2.327","4","-0.010","0.035"
"clk500","-0.431","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/FLOW/proc0_counter/cnt_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[9]/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/axi_wrapper/frames_in_progress_reg[2]/CE","clk500","clk500","2.326","4","-0.010","0.035"
"clk500","-0.429","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/issue_index_reg[2]/CE","clk500","clk500","2.324","6","-0.010","0.035"
"clk500","-0.429","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/issue_index_reg[4]/CE","clk500","clk500","2.324","6","-0.010","0.035"
"clk500","-0.429","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/issue_index_reg[8]/CE","clk500","clk500","2.324","6","-0.010","0.035"
"clk500","-0.429","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/FLOW/has_nfft.counter_limit_early_reg[0].max_n_int_minus_one_ff/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[1].natural_order_input.PE/has_addr_gen.tw_addr_gen/cnt/i_tc_compare_reg/D","clk500","clk500","2.410","2","-0.009","0.035"
"clk500","-0.429","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/issue_index_reg[1]/CE","clk500","clk500","2.325","6","-0.010","0.035"
"clk500","-0.429","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/issue_index_reg[3]/CE","clk500","clk500","2.325","6","-0.010","0.035"
"clk500","-0.429","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/issue_index_reg[9]/CE","clk500","clk500","2.325","6","-0.010","0.035"
"clk500","-0.428","2.000","cfo/observation_front/fft_core/input_index_reg[8]/C","cfo/observation_front/fft_core/bank0_reg_bram_0/ADDRARDADDR[8]","clk500","clk500","2.119","5","0.009","0.035"
"clk500","-0.428","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/fft_core/bank0_reg_bram_0/ADDRBWRADDR[5]","clk500","clk500","2.042","4","0.011","0.035"
"clk500","-0.427","2.000","cfo/windows/fast_fault_reg/C","cfo/observation_front/fft_core/bank1_reg_bram_0/ADDRARDADDR[11]","clk500","clk500","2.108","5","0.010","0.035"
"clk500","-0.426","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/index_iq_reg[19]/CE","clk500","clk500","2.322","4","-0.009","0.035"
"clk500","-0.426","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/index_iq_reg[4]/CE","clk500","clk500","2.322","4","-0.009","0.035"
"clk500","-0.426","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/fft_core/bank1_reg_bram_0/ADDRBWRADDR[12]","clk500","clk500","2.118","4","0.011","0.035"
"clk500","-0.425","2.000","cfo/observation_front/fft_core/input_index_reg[8]/C","cfo/observation_front/fft_core/bank0_reg_bram_0/ADDRARDADDR[13]","clk500","clk500","2.125","5","0.009","0.035"
"clk500","-0.425","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/has_bit_reverse.no_cp.muxed_reorder_write_addr_del_reg[10]/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/has_bit_reverse.dig_rev_mem/blk_ram.use_bram_only.mem/depth_14.main_ram_loop[1].use_RAMB18.ram_2k_loop[1].SDP_RAMB18_9x2048/ADDRARDADDR[13]","clk500","clk500","2.115","0","0.012","0.035"
"clk500","-0.423","2.000","cfo/windows/fast_fault_reg/C","cfo/observation_front/fft_core/bank1_reg_bram_1/ADDRARDADDR[10]","clk500","clk500","2.113","5","0.010","0.035"
"clk500","-0.423","2.000","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[0].natural_order_input.PE/has_addr_gen.tw_addr_gen/cnt/cnt_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[9]/C","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[0].natural_order_input.PE/has_TW_mult.sync_tw_addr/no_sclr_lut.real_shift_ram.use_baseblock.use_hlutnm_srls.srl_loop[4].i_srl16e0/D","clk500","clk500","2.340","0","0.013","0.035"
"clk500","-0.423","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/has_bit_reverse.no_cp.muxed_reorder_write_addr_del_reg[10]/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/has_bit_reverse.dig_rev_mem/blk_ram.use_bram_only.mem/depth_14.need_extra_rams.extra_ram_loop[0].use_RAMB18.SDP_RAMB18_1x16384/ADDRARDADDR[10]","clk500","clk500","2.113","0","0.010","0.035"
"clk500","-0.423","2.000","cfo/observation_front/fft_core/sub_q6_reg[0]/C","cfo/observation_front/fft_core/bank0_reg_bram_0/DINADIN[2]","clk500","clk500","2.123","9","0.011","0.035"
"clk500","-0.422","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/m_saturations_reg[10]/CE","clk500","clk500","2.317","6","-0.010","0.035"
"clk500","-0.422","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/m_saturations_reg[12]/CE","clk500","clk500","2.317","6","-0.010","0.035"
"clk500","-0.422","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/m_saturations_reg[13]/CE","clk500","clk500","2.317","6","-0.010","0.035"
"clk500","-0.422","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/m_saturations_reg[9]/CE","clk500","clk500","2.317","6","-0.010","0.035"
"clk500","-0.422","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/index_iq_reg[18]/CE","clk500","clk500","2.318","4","-0.009","0.035"
"clk500","-0.422","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/v_reg[5]/CE","clk500","clk500","2.317","6","-0.010","0.035"
"clk500","-0.422","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/v_reg[6]/CE","clk500","clk500","2.317","6","-0.010","0.035"
"clk500","-0.420","2.000","cfo/windows/window_credits/wr_reset/arststages_ff_reg[3]/C","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_bram_13/CASOREGIMUXEN_B","clk500","clk500","2.281","3","0.011","0.035"
"clk500","-0.418","2.000","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/xpm_fifo_rst_inst/gen_rst_ic.wr_rst_busy_ic_reg/C","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/wrpp2_inst/count_value_i_reg[4]/D","clk500","clk500","2.398","5","-0.010","0.035"
"clk500","-0.418","2.000","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/axi_wrapper/sclr_int_reg/C","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/FLOW/proc0_counter/cnt_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[10]/R","clk500","clk500","2.301","0","-0.008","0.035"
"clk500","-0.418","2.000","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/axi_wrapper/sclr_int_reg/C","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/FLOW/proc0_counter/cnt_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[11]/R","clk500","clk500","2.301","0","-0.008","0.035"
"clk500","-0.418","2.000","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/axi_wrapper/sclr_int_reg/C","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/FLOW/proc0_counter/cnt_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[8]/R","clk500","clk500","2.301","0","-0.008","0.035"
"clk500","-0.418","2.000","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/axi_wrapper/sclr_int_reg/C","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/FLOW/proc0_counter/cnt_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[9]/R","clk500","clk500","2.301","0","-0.008","0.035"
"clk500","-0.418","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/FLOW/has_nfft.counter_limit_early_reg[0].max_n_int_minus_one_ff/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[3].natural_order_input.PE/has_addr_gen.tw_addr_gen/cnt/i_tc_compare_reg/D","clk500","clk500","2.398","2","-0.010","0.035"
"clk500","-0.417","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/fft_core/bank1_reg_bram_0/ADDRBWRADDR[10]","clk500","clk500","2.084","4","0.011","0.035"
"clk500","-0.416","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]/CE","clk500","clk500","2.312","3","-0.009","0.035"
"clk150","-0.416","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/write_gen_reg[17]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_161/CAS_IN_BWE_B[7]","clk150","clk150","6.638","13","0.035","0.035"
"clk500","-0.415","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/fft_core/bank0_reg_bram_1/ADDRBWRADDR[6]","clk500","clk500","2.106","4","0.011","0.035"
"clk150","-0.415","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/write_gen_reg[17]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_120/CAS_IN_BWE_B[3]","clk150","clk150","6.740","12","0.035","0.035"
"clk150","-0.415","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/write_gen_reg[17]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_161/CAS_IN_BWE_B[6]","clk150","clk150","6.733","13","0.035","0.035"
"clk500","-0.414","2.000","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/xpm_fifo_rst_inst/gen_rst_ic.wr_rst_busy_ic_reg/C","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/wrpp2_inst/count_value_i_reg[2]/D","clk500","clk500","2.394","5","-0.010","0.035"
"clk500","-0.414","2.000","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/xpm_fifo_rst_inst/gen_rst_ic.wr_rst_busy_ic_reg/C","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/wrpp2_inst/count_value_i_reg[3]/D","clk500","clk500","2.394","5","-0.010","0.035"
"clk500","-0.414","2.000","cfo/observation_front/fft_core/add_i6_reg[10]/C","cfo/observation_front/fft_core/bank1_reg_bram_1/DINADIN[15]","clk500","clk500","2.072","7","0.011","0.035"
"clk500","-0.413","2.000","cfo/observation_front/fft_core/sub_i6_reg[4]/C","cfo/observation_front/fft_core/m_saturations_reg[0]/D","clk500","clk500","2.394","10","-0.009","0.035"
"clk500","-0.413","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/has_bit_reverse.no_cp.muxed_reorder_write_addr_del_reg[10]/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/has_bit_reverse.dig_rev_mem/blk_ram.use_bram_only.mem/depth_14.need_extra_rams.extra_ram_loop[4].use_RAMB18.SDP_RAMB18_1x16384/ADDRARDADDR[10]","clk500","clk500","2.096","0","0.012","0.035"
"clk500","-0.412","2.000","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/axi_wrapper/sclr_int_reg/C","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/FLOW/proc0_counter/i_tc_compare_reg/R","clk500","clk500","2.295","0","-0.008","0.035"
"clk500","-0.412","2.000","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/axi_wrapper/sclr_int_reg/C","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/FLOW/proc0_counter/i_tc_reg/R","clk500","clk500","2.295","0","-0.008","0.035"
"clk500","-0.411","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/timing_cnts_has_nfft.run_time_sel_reg[4]/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[3].natural_order_input.PE/bypass_muxes.din_im_mux_gen[13].reg/D","clk500","clk500","2.391","1","-0.010","0.035"
"clk500","-0.410","2.000","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/xpm_fifo_rst_inst/gen_rst_ic.wr_rst_busy_ic_reg/C","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/wrpp1_inst/count_value_i_reg[8]/D","clk500","clk500","2.391","5","-0.009","0.035"
"clk500","-0.410","2.000","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/rdp_inst/count_value_i_reg[3]/C","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_bram_0/ADDRBWRADDR[8]","clk500","clk500","2.079","0","0.010","0.035"
"clk500","-0.408","2.000","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/xpm_fifo_rst_inst/gen_rst_ic.wr_rst_busy_ic_reg/C","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/wrpp1_inst/count_value_i_reg[6]/D","clk500","clk500","2.389","5","-0.009","0.035"
"clk500","-0.407","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/tw_index_reg[8]/CE","clk500","clk500","2.302","5","-0.010","0.035"
"clk500","-0.407","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/tw_index_reg[9]/CE","clk500","clk500","2.302","5","-0.010","0.035"
"clk500","-0.407","2.000","cfo/windows/window_credits/wr_reset/arststages_ff_reg[3]/C","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_bram_10/CASDOMUXEN_B","clk500","clk500","2.284","3","0.011","0.035"
"clk150","-0.406","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[15][7]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[0][29]_replica/D","clk150","clk150","7.052","20","-0.007","0.035"
"clk500","-0.405","2.000","cfo/windows/fast_fault_reg/C","cfo/observation_front/fft_core/bank1_reg_bram_1/DINADIN[5]","clk500","clk500","2.132","4","0.010","0.035"
"clk500","-0.405","2.000","cfo/observation_front/fft_core/sub_i6_reg[4]/C","cfo/observation_front/fft_core/bank1_reg_bram_1/DINADIN[3]","clk500","clk500","2.136","8","0.010","0.035"
"clk500","-0.403","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/offset_in_group_reg[9]/CE","clk500","clk500","2.298","5","-0.009","0.035"
"clk500","-0.403","2.000","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/axi_wrapper/sclr_int_reg/C","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/FLOW/reset_sustain.resets_4_pes[0].delay_reset_pe/tc_reg/S","clk500","clk500","2.286","0","-0.008","0.035"
"clk500","-0.402","2.000","sfo/residual_estimator/aux_service/u_ingress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_fwft.empty_fwft_i_reg/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/axi_wrapper/current_state_reg[1]/D","clk500","clk500","2.383","3","-0.009","0.035"
"clk150","-0.402","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/write_gen_reg[17]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_96/CAS_IN_BWE_B[5]","clk150","clk150","6.755","12","0.035","0.035"
"clk500","-0.401","2.000","cfo/observation_front/fft_core/input_index_reg[8]/C","cfo/observation_front/fft_core/bank0_reg_bram_0/ADDRARDADDR[14]","clk500","clk500","2.088","5","0.009","0.035"
"clk500","-0.401","2.000","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/rdp_inst/count_value_i_reg[4]/C","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_bram_8/ADDRBWRADDR[9]","clk500","clk500","2.071","0","0.010","0.035"
"clk500","-0.401","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/fft_core/bank1_reg_bram_0/ADDRBWRADDR[11]","clk500","clk500","2.074","4","0.011","0.035"
"clk500","-0.400","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/index_iq_reg[20]/CE","clk500","clk500","2.296","4","-0.008","0.035"
"clk500","-0.400","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/index_iq_reg[21]/CE","clk500","clk500","2.296","4","-0.008","0.035"
"clk500","-0.400","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/index_iq_reg[23]/CE","clk500","clk500","2.296","4","-0.008","0.035"
"clk500","-0.400","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/index_iq_reg[9]/CE","clk500","clk500","2.296","4","-0.008","0.035"
"clk150","-0.400","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/write_gen_reg[17]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_95/CAS_IN_BWE_B[6]","clk150","clk150","6.718","11","0.035","0.035"
"clk500","-0.399","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/index_iq_reg[37]/CE","clk500","clk500","2.295","4","-0.009","0.035"
"clk500","-0.399","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/index_iq_reg[46]/CE","clk500","clk500","2.295","4","-0.009","0.035"
"clk500","-0.399","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/index_stage_reg[0]/CE","clk500","clk500","2.295","4","-0.009","0.035"
"clk500","-0.399","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/index_stage_reg[1]/CE","clk500","clk500","2.295","4","-0.009","0.035"
"clk500","-0.399","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/index_stage_reg[2]/CE","clk500","clk500","2.295","4","-0.009","0.035"
"clk500","-0.399","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/index_stage_reg[3]/CE","clk500","clk500","2.295","4","-0.009","0.035"
"clk500","-0.399","2.000","cfo/windows/sample_index_reg[8]/C","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/rdp_inst/count_value_i_reg[10]/D","clk500","clk500","2.381","7","-0.008","0.035"
"clk500","-0.399","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/fft_core/bank1_reg_bram_1/ADDRBWRADDR[13]","clk500","clk500","2.075","4","0.012","0.035"
"clk500","-0.398","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/index_iq_reg[26]/CE","clk500","clk500","2.294","4","-0.009","0.035"
"clk500","-0.398","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/index_iq_reg[27]/CE","clk500","clk500","2.294","4","-0.009","0.035"
"clk150","-0.397","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[5][20]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/arithmetic/real_channel[11].u_real/pre_ca/g18.u_add/U0/xst_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[8]/D","clk150","clk150","7.044","9","-0.010","0.035"
